rotten_id	title	year	mpaa_rating	runtime	release_theater	release_dvd	critics_rating	critics_score	audience_rating	audience_score	reviews_num
459358075	Code Name: The Cleaner	2007	PG-13	91	2007-01-05	2007-04-24	4	Rotten	38	Spilled	83
414820730	Freedom Writers	2007	PG-13	123	2007-01-12	2007-04-17	69	Fresh	87	Upright	133
343353088	Alpha Dog	2006	R	118	2007-01-12	2007-05-01	55	Rotten	67	Upright	145
485429740	Primeval	2007	R	94	2007-01-12	2007-06-12	19	Rotten	32	Spilled	55
450789491	Stomp the Yard	2007	PG-13	114	2007-01-12	2007-05-18	26	Rotten	82	Upright	97
437925606	The Hitcher	2007	R	84	2007-01-19	2007-05-01	21	Rotten	53	Spilled	100
450770250	Blood and Chocolate	2007	PG-13	98	2007-01-26	2007-06-12	11	Rotten	52	Spilled	76
387348368	Catch and Release	2007	PG-13	111	2007-01-26	2007-05-08	21	Rotten	55	Spilled	136
771249677	Epic	2013	PG	102	2013-05-24	2013-09-20	64	Fresh	66	Upright	117
387399996	Smokin' Aces	2007	R	109	2007-01-26	2007-04-17	29	Rotten	62	Upright	159
387354859	Because I Said So	2007	PG-13	101	2007-02-02	2007-05-08	5	Rotten	66	Upright	155
472231908	The Messengers	2007	PG-13	90	2007-02-07	2007-06-05	12	Rotten	44	Spilled	87
463044103	Hannibal Rising	2007	R	121	2007-02-09	2007-05-29	15	Rotten	56	Spilled	147
364557026	Norbit	2007	PG-13	102	2007-02-09	2007-06-05	9	Rotten	53	Spilled	123
462957579	Daddy's Little Girls	2007	PG-13	100	2007-02-14	2007-06-12	26	Rotten	81	Upright	53
387364512	Music and Lyrics	2007	PG-13	96	2007-02-14	2007-05-08	62	Fresh	68	Upright	172
355028245	Starter for 10	2006	PG-13	96	2006-02-23	2007-07-31	89	Certified Fresh	66	Upright	78
520613707	Breach	2006	PG-13	110	2007-02-16	2007-06-12	84	Certified Fresh	67	Upright	182
387371589	Bridge to Terabithia	2007	PG	94	2007-02-16	2007-06-19	84	Certified Fresh	70	Upright	147
364555500	Ghost Rider	2007	PG-13	110	2007-02-16	2007-06-12	26	Rotten	48	Spilled	136
398053947	The Abandoned	2007	R	99	2007-02-23	2007-06-19	38	Rotten	43	Spilled	36
493738063	Amazing Grace	2007	PG	116	2007-02-23	2007-11-13	70	Fresh	85	Upright	126
357424957	The Astronaut Farmer	2007	PG	104	2006-10-15	2007-07-10	57	Rotten	50	Spilled	135
493912277	Reno 911!: Miami	2007	R	80	2007-02-23	2007-06-19	34	Rotten	51	Spilled	95
484814600	Black Snake Moan	2007	R	115	2007-03-02	2007-06-26	66	Fresh	69	Upright	157
450816743	Wild Hogs	2007	PG-13	99	2007-03-02	2007-08-14	14	Rotten	62	Upright	140
358188521	Zodiac	2007	R	157	2007-03-02	2007-07-24	89	Certified Fresh	76	Upright	232
344023668	300	2007	R	116	2007-03-09	2007-07-31	60	Fresh	89	Upright	226
359855346	The Ultimate Gift	2007	PG	117	2006-10-20	2007-08-21	32	Rotten	85	Upright	61
562878940	Dead Silence	2006	R	90	2007-03-16	2007-06-26	21	Rotten	52	Spilled	77
579350060	I Think I Love My Wife	2007	R	93	2007-03-16	2007-08-07	19	Rotten	41	Spilled	115
371353718	Premonition	2007	PG-13	96	2007-03-12	2005-07-05	8	Rotten	50	Spilled	162
554076128	Pride	2007	PG	108	2007-03-14	2007-06-26	45	Rotten	72	Upright	110
387409895	Reign Over Me	2007	R	124	2007-03-23	2007-10-09	64	Fresh	82	Upright	153
462977108	Shooter	2007	R	125	2007-03-23	2007-06-26	48	Rotten	80	Upright	148
387555583	TMNT	2007	PG	86	2007-03-23	2007-08-07	34	Rotten	61	Upright	118
512880935	Blades of Glory	2007	PG-13	93	2007-03-30	2007-08-28	69	Fresh	69	Upright	183
501914114	The Lookout	2007	R	99	2007-03-30	2007-08-14	87	Certified Fresh	74	Upright	166
387261632	Meet the Robinsons	2007	G	96	2007-03-30	2007-10-23	66	Fresh	74	Upright	136
462989368	Are We Done Yet?	2007	PG	92	2007-04-04	2007-08-07	8	Rotten	51	Spilled	96
486314988	Firehouse Dog	2007	PG	111	2007-04-04	2007-07-31	38	Rotten	62	Upright	85
387529107	The Reaping	2007	R	99	2007-04-05	2007-10-16	8	Rotten	50	Spilled	137
571147544	The Hoax	2007	R	115	2007-04-06	2007-10-16	85	Certified Fresh	57	Spilled	156
554237964	Disturbia	2007	PG-13	104	2007-04-13	2007-08-07	68	Fresh	78	Upright	173
387541669	Pathfinder	2007	R	99	2007-01-11	2007-07-31	11	Rotten	36	Spilled	77
462963908	Perfect Stranger	2007	R	109	2007-04-13	2007-08-21	11	Rotten	52	Spilled	144
671223000	Redline	2007	PG-13	93	2007-04-13	2007-08-21	0	Rotten	47	Spilled	27
465555209	Slow Burn	2007	R	93	2007-04-13	2007-07-24	12	Rotten	56	Spilled	33
632318478	Fracture	2007	R	113	2007-04-20	2007-08-14	72	Certified Fresh	73	Upright	179
387405167	Hot Fuzz	2006	R	121	2007-04-20	2007-07-31	91	Certified Fresh	89	Upright	199
602621026	In the Land of Women	2006	PG-13	98	2007-04-20	2007-10-30	43	Rotten	52	Spilled	118
594324614	Vacancy	2007	R	85	2007-04-20	2007-08-14	56	Rotten	43	Spilled	123
512887037	The Condemned	2007	R	113	2007-04-27	2007-09-17	15	Rotten	58	Spilled	100
416728970	The Invisible	2007	PG-13	101	2007-04-27	2007-10-16	21	Rotten	58	Spilled	60
630715373	Kickin' It Old Skool	2007	PG-13	108	2007-04-27	2007-08-28	2	Rotten	42	Spilled	44
611219283	Next	2007	PG-13	96	2007-04-27	2007-09-25	28	Rotten	54	Spilled	130
528392858	Waitress	2007	PG-13	107	2007-05-02	2007-11-27	89	Certified Fresh	74	Upright	170
404374980	Lucky You	2007	PG-13	124	2007-05-01	2007-09-18	29	Rotten	28	Spilled	143
358167972	Spider-Man 3	2007	PG-13	139	2007-05-04	2007-10-30	63	Fresh	51	Spilled	243
544060052	Delta Farce	2007	PG-13	89	2007-05-11	2007-09-04	5	Rotten	37	Spilled	44
655713889	Georgia Rule	2007	R	113	2007-05-11	2007-09-04	17	Rotten	52	Spilled	121
10489	E.T. The Extra-Terrestrial	1982	PG	114	1982-06-11	2002-10-22	98	Certified Fresh	71	Upright	97
387253026	Shrek the Third	2007	PG	92	2007-05-18	2007-11-13	40	Rotten	53	Spilled	205
368451322	Bug	2006	R	102	2006-09-25	2007-09-25	61	Fresh	33	Spilled	134
358174817	Pirates of the Caribbean: At Worlds End	2007	PG-13	169	2007-05-25	2007-12-04	44	Rotten	72	Upright	218
764900584	Gracie	2007	PG-13	96	2007-06-01	2007-09-17	60	Fresh	58	Spilled	94
460328477	Knocked Up	2007	R	129	2007-06-01	2007-09-25	91	Certified Fresh	83	Upright	235
577183017	Mr. Brooks	2007	R	120	2007-06-01	2007-10-23	55	Rotten	76	Upright	157
371595249	Hostel: Part II	2007	R	95	2007-06-08	2007-10-23	44	Rotten	39	Spilled	112
462983441	Ocean's Thirteen	2007	PG-13	122	2007-06-08	2007-11-13	70	Fresh	75	Upright	197
414930158	Surf's Up	2007	PG	85	2007-06-08	2007-10-09	78	Certified Fresh	70	Upright	151
364517593	Fantastic Four: Rise of the Silver Surfer	2007	PG	92	2007-06-15	2007-10-02	37	Rotten	52	Spilled	166
475364640	Nancy Drew	2007	PG	98	2007-06-15	2008-03-11	50	Rotten	59	Spilled	141
512890937	1408	2007	PG-13	94	2007-06-22	2007-10-02	78	Certified Fresh	61	Upright	171
398745185	Evan Almighty	2007	PG	96	2007-06-22	2007-10-09	23	Rotten	53	Spilled	193
770669783	A Mighty Heart	2007	R	107	2007-06-22	2007-10-16	79	Certified Fresh	70	Upright	194
494020502	Live Free or Die Hard	2007	PG-13	128	2007-06-27	2007-11-20	81	Certified Fresh	86	Upright	205
726870791	Evening	2007	PG-13	117	2007-06-29	2007-09-25	27	Rotten	49	Spilled	133
470554171	Ratatouille	2007	G	110	2007-06-29	2007-11-06	96	Certified Fresh	87	Upright	223
770670573	Sicko	2007	PG-13	123	2007-06-29	2007-11-06	92	Certified Fresh	87	Upright	211
625475402	License to Wed	2007	PG-13	91	2007-07-03	2007-10-30	7	Rotten	53	Spilled	125
770676429	Transformers: Revenge of the Fallen	2009	PG-13	149	2009-06-24	2009-10-20	20	Rotten	58	Spilled	242
573372752	Rescue Dawn	2006	PG-13	120	2007-07-27	2007-11-20	90	Certified Fresh	74	Upright	161
387569635	Harry Potter and the Order of the Phoenix	2007	PG-13	138	2007-07-11	2007-11-11	79	Certified Fresh	81	Upright	241
535227372	Captivity	2007	R	84	2007-07-13	2007-10-30	9	Rotten	23	Spilled	77
598455126	Talk to Me	2007	R	118	2007-07-27	2007-10-30	82	Certified Fresh	77	Upright	127
460339382	Hairspray	2007	PG	117	2007-07-20	2007-11-20	91	Certified Fresh	85	Upright	213
460334389	I Now Pronounce You Chuck and Larry	2007	PG-13	115	2007-07-20	2007-11-06	14	Rotten	69	Upright	160
512870265	Sunshine	2007	R	107	2007-07-27	2008-01-08	75	Certified Fresh	73	Upright	166
770670842	Arctic Tale	2007	G	86	2007-08-17	2007-12-04	60	Fresh	61	Upright	98
770670392	I Know Who Killed Me	2007	R	106	2007-07-27	2007-11-27	6	Rotten	26	Spilled	70
684532133	No Reservations	2007	PG	104	2007-07-27	2008-02-13	41	Rotten	62	Upright	165
406923403	The Simpsons Movie	2007	PG-13	86	2007-07-27	2007-12-18	90	Certified Fresh	77	Upright	198
770673012	Who's Your Caddy?	2007	PG-13	92	2007-07-27	2007-11-27	6	Rotten	59	Spilled	35
460343705	Becoming Jane	2007	PG	120	2007-08-03	2008-02-12	57	Rotten	74	Upright	140
358189806	The Bourne Ultimatum	2007	PG-13	115	2007-08-03	2007-12-11	94	Certified Fresh	91	Upright	239
753995734	Bratz: The Movie	2007	PG	110	2007-08-03	2007-11-27	9	Rotten	45	Spilled	77
761762299	Hot Rod	2007	PG-13	87	2007-08-03	2007-11-27	39	Rotten	64	Upright	104
484572121	Underdog	2007	PG	80	2007-08-03	2007-12-18	16	Rotten	42	Spilled	73
566051689	Daddy Day Camp	2007	PG	85	2007-08-08	2008-01-29	1	Rotten	38	Spilled	77
571326804	Rush Hour 3	2007	PG-13	90	2007-08-10	2007-12-18	18	Rotten	63	Upright	162
608999851	Skinwalkers	2007	PG-13	110	2007-08-10	2007-11-27	14	Rotten	25	Spilled	39
392799904	Stardust	2007	PG-13	127	2007-08-10	2007-12-18	76	Certified Fresh	86	Upright	194
512896979	The Invasion	2007	PG-13	99	2007-08-17	2008-01-29	20	Rotten	41	Spilled	171
680650974	The Last Legion	2007	PG-13	101	2007-08-17	2007-12-18	16	Rotten	34	Spilled	58
742790759	Superbad	2007	R	113	2007-08-17	2007-12-04	88	Certified Fresh	87	Upright	204
586938058	Mr. Bean's Holiday	2007	G	87	2007-08-24	2007-11-27	50	Rotten	49	Spilled	111
630695026	The Nanny Diaries	2007	PG-13	105	2007-08-24	2007-12-04	33	Rotten	51	Spilled	133
528367054	Resurrecting the Champ	2007	PG-13	113	2007-08-24	2008-02-26	59	Rotten	60	Upright	124
770670845	September Dawn	2007	R	111	2007-08-24	2008-01-01	13	Rotten	48	Spilled	56
1789	War of the Worlds	2005	PG-13	117	2005-06-29	2005-11-22	74	Fresh	41	Spilled	253
401334192	Balls of Fury	2007	PG-13	90	2007-08-29	2007-12-18	23	Rotten	33	Spilled	132
770672423	Death Sentence	2007	R	111	2007-08-31	2008-01-08	20	Rotten	61	Upright	114
770803688	H2: Halloween II	2009	R	106	2009-08-28	2010-01-12	20	Rotten	45	Spilled	74
770669969	The Brothers Solomon	2007	R	93	2007-09-07	2007-12-26	15	Rotten	31	Spilled	75
753391596	Shoot 'Em Up	2007	R	87	2007-09-07	2008-01-01	66	Fresh	65	Upright	163
770671902	The Hunting Party	2007	R	104	2007-09-14	2008-01-22	53	Rotten	67	Upright	95
563717185	Across the Universe	2007	PG-13	133	2007-09-14	2008-02-05	53	Rotten	82	Upright	159
770670843	The Brave One	2007	R	122	2007-09-14	2008-02-05	43	Rotten	64	Upright	191
770675215	Dragon Wars	2007	PG-13	90	2007-09-13	2008-01-08	26	Rotten	19	Spilled	36
770671901	Eastern Promises	2007	R	101	2007-09-21	2007-12-23	89	Certified Fresh	83	Upright	194
770670633	In the Valley of Elah	2007	R	121	2007-09-28	2008-02-19	73	Fresh	77	Upright	164
406975478	Mr. Woodcock	2007	PG-13	87	2007-09-14	2008-01-15	13	Rotten	32	Spilled	114
528347193	Good Luck Chuck	2007	R	101	2007-09-21	2008-01-15	5	Rotten	57	Spilled	114
512912460	Resident Evil: Extinction	2007	R	94	2007-09-21	2008-01-01	22	Rotten	58	Spilled	95
770673355	The Jane Austen Book Club	2007	PG-13	106	2007-10-05	2008-02-05	65	Fresh	67	Upright	119
770671899	Feast of Love	2007	R	102	2007-09-28	2008-02-05	39	Rotten	55	Spilled	115
770670293	The Game Plan	2007	PG	110	2007-09-28	2008-01-22	28	Rotten	70	Upright	103
769964099	Indiana Jones and the Kingdom of the Crystal Skull	2008	PG-13	122	2008-05-22	2008-10-14	78	Certified Fresh	54	Spilled	261
770670652	The Darjeeling Limited	2007	R	91	2007-10-26	2008-02-26	67	Fresh	79	Upright	176
770676194	Feel the Noise	2007	PG-13	89	2007-10-05	2008-01-29	12	Rotten	42	Spilled	29
770670844	The Heartbreak Kid	2007	R	115	2007-10-05	2007-11-26	29	Rotten	37	Spilled	160
770671488	Michael Clayton	2007	R	119	2007-10-12	2008-02-19	90	Certified Fresh	69	Upright	197
770669564	Elizabeth: The Golden Age	2007	PG-13	115	2007-10-12	2008-02-05	35	Rotten	59	Spilled	169
770674437	The Final Season	2007	PG	119	2007-10-12	2008-04-15	26	Rotten	67	Upright	53
770805268	Why Did I Get Married Too	2010	PG-13	120	2010-04-02	2010-08-31	26	Rotten	67	Upright	48
770670992	We Own the Night	2007	R	117	2007-10-12	2008-02-13	57	Rotten	61	Upright	147
512923951	30 Days of Night	2007	R	113	2007-10-19	2008-02-19	51	Rotten	56	Spilled	159
770672999	The Comebacks	2007	PG-13	87	2007-10-19	2008-01-29	9	Rotten	33	Spilled	36
770673499	Gone Baby Gone	2007	R	114	2007-10-19	2008-02-13	94	Certified Fresh	86	Upright	173
770672302	Rendition	2007	R	122	2007-10-19	2008-02-22	47	Rotten	62	Upright	156
770676977	Sarah Landon and the Paranormal Hour	2008	PG	80	2007-10-19	2008-09-09	0	Rotten	25	Spilled	13
9686	The Ten Commandments	1956	G	219	1956-10-05	1999-03-30	91	Fresh	86	Upright	34
770671516	Things We Lost in the Fire	2007	R	118	2007-10-19	2008-02-13	64	Fresh	73	Upright	134
770674525	Dan in Real Life	2007	PG-13	98	2007-10-26	2008-03-11	64	Fresh	69	Upright	171
770671119	American Gangster	2007	R	157	2007-11-02	2008-02-19	80	Certified Fresh	87	Upright	209
390896977	Bee Movie	2007	PG	90	2007-11-02	2008-03-11	51	Rotten	53	Spilled	171
387335433	Martian Child	2007	PG	106	2007-11-02	2008-02-13	33	Rotten	72	Upright	112
650942914	Fred Claus	2007	PG	116	2007-11-09	2008-11-25	21	Rotten	45	Spilled	145
770669875	Lions for Lambs	2007	R	92	2007-11-09	2008-04-08	27	Rotten	48	Spilled	188
770669872	No Country for Old Men	2007	R	122	2007-11-21	2009-04-07	94	Certified Fresh	86	Upright	236
770675447	P2	2007	R	98	2007-11-09	2008-04-08	34	Rotten	36	Spilled	74
546953472	Love in the Time of Cholera	2007	R	138	2007-11-16	2008-03-18	26	Rotten	45	Spilled	108
594225106	Mr. Magorium's Wonder Emporium	2007	G	94	2007-11-16	2008-03-04	37	Rotten	55	Spilled	127
770413356	August Rush	2007	PG	114	2007-11-21	2008-03-11	37	Rotten	82	Upright	128
770670631	Enchanted	2007	PG	108	2007-11-21	2008-03-18	93	Certified Fresh	80	Upright	169
770671900	Hitman	2007	R	92	2007-11-21	2008-03-14	14	Rotten	57	Spilled	103
770103358	The Mist	2007	R	125	2007-11-21	2008-03-18	73	Fresh	65	Upright	154
770676786	This Christmas	2007	PG-13	119	2007-11-21	2008-11-11	55	Rotten	82	Upright	87
770671663	Awake	2007	R	84	2007-11-30	2008-02-13	23	Rotten	55	Spilled	62
770675878	Juno	2007	PG-13	96	2007-12-05	2008-04-15	94	Certified Fresh	88	Upright	205
594229511	Atonement	2007	R	123	2007-09-07	2008-03-18	83	Certified Fresh	79	Upright	210
494046103	The Golden Compass	2007	PG-13	113	2007-12-07	2008-04-29	42	Rotten	51	Spilled	193
770680420	The Perfect Holiday	2007	PG-13	96	2007-12-12	2008-11-11	16	Rotten	52	Spilled	61
770805259	Alvin and the Chipmunks: The Squeakquel	2009	PG	88	2009-12-23	2010-03-30	21	Rotten	50	Spilled	84
770669778	I Am Legend	2007	PG-13	100	2007-12-14	2008-03-18	70	Fresh	68	Upright	211
770673565	Charlie Wilson's War	2007	R	102	2007-12-21	2008-04-22	81	Certified Fresh	74	Upright	195
632295045	National Treasure: Book of Secrets	2007	PG	123	2007-12-21	2008-05-18	35	Rotten	68	Upright	136
559742469	P.S. I Love You	2007	PG-13	127	2007-12-21	2008-05-07	24	Rotten	80	Upright	102
770672301	Sweeney Todd: The Demon Barber of Fleet Street	2007	R	116	2007-12-21	2008-04-01	86	Certified Fresh	81	Upright	221
770675029	Walk Hard: The Dewey Cox Story	2007	R	96	2007-12-21	2008-04-08	74	Certified Fresh	57	Spilled	140
769772568	Aliens vs. Predator: Requiem (AVP 2)	2007	R	93	2007-12-25	2008-04-15	12	Rotten	31	Spilled	69
770813935	St Trinian's II: The Legend of Fritton's Gold	2009	Unrated	106	2009-12-31	2014-02-10	10	Rotten	45	Spilled	22
770671492	The Water Horse: Legend of the Deep	2007	PG	112	2007-12-25	2008-04-08	74	Fresh	62	Upright	90
770677066	The Bucket List	2007	PG-13	97	2007-12-25	2008-06-10	40	Rotten	78	Upright	176
770671487	There Will Be Blood	2007	R	158	2007-12-26	2008-04-08	91	Certified Fresh	86	Upright	213
770671525	El Orfanato (The Orphanage)	2007	R	105	2007-12-28	2008-04-22	86	Certified Fresh	86	Upright	168
770674406	One Missed Call	2007	PG-13	87	2008-01-04	2008-04-22	0	Rotten	29	Spilled	80
770680966	First Sunday	2008	PG-13	98	2008-01-11	2008-05-06	13	Rotten	57	Spilled	76
770670801	In the Name of the King: A Dungeon Siege Tale	2008	PG-13	126	2006-11-03	2008-04-15	4	Rotten	22	Spilled	49
770670770	The Pirates Who Don't Do Anything: A VeggieTales Movie	2007	G	85	2008-01-11	2008-10-14	39	Rotten	62	Upright	33
770669912	27 Dresses	2008	PG-13	111	2008-01-09	2008-04-29	41	Rotten	57	Spilled	153
770673272	Cloverfield	2008	PG-13	84	2008-01-16	2008-04-22	77	Certified Fresh	68	Upright	196
770680353	Mad Money	2008	PG-13	103	2008-01-18	2008-05-13	22	Rotten	49	Spilled	108
528347787	How She Move	2007	PG-13	91	2008-01-25	2008-04-29	65	Fresh	51	Spilled	79
770680135	Meet the Spartans	2008	PG-13	84	2008-01-25	2008-06-03	2	Rotten	25	Spilled	48
770671782	Untraceable	2008	R	101	2008-01-25	2008-05-13	16	Rotten	52	Spilled	151
770678536	Over Her Dead Body	2008	PG-13	95	2008-02-01	2008-05-06	15	Rotten	43	Spilled	111
770671518	Strange Wilderness	2008	R	87	2008-02-01	2008-05-20	0	Rotten	34	Spilled	44
712377385	The Eye	2008	PG-13	97	2008-02-01	2008-06-06	22	Rotten	44	Spilled	78
770679952	Fool's Gold	2008	PG-13	112	2008-02-08	2008-06-17	11	Rotten	48	Spilled	147
770681668	Welcome Home Roscoe Jenkins	2008	PG-13	114	2008-02-08	2008-06-17	22	Rotten	63	Upright	83
770674772	Definitely, Maybe	2008	PG-13	112	2008-01-24	2008-06-24	70	Certified Fresh	72	Upright	147
671922339	Jumper	2008	PG-13	88	2008-02-15	2008-06-10	16	Rotten	45	Spilled	168
770681509	Step Up 2 the Streets	2008	PG-13	97	2008-02-14	2008-07-15	27	Rotten	77	Upright	65
770669821	The Spiderwick Chronicles	2008	PG	97	2008-01-31	2008-06-24	80	Certified Fresh	63	Upright	145
770670660	Be Kind Rewind	2008	PG-13	101	2008-02-22	2008-06-10	66	Fresh	56	Spilled	128
651566900	Charlie Bartlett	2007	R	97	2007-05-01	2008-06-24	56	Rotten	72	Upright	136
770682062	U2 3D	2007	G	85	2007-01-01	2009-01-01	92	Certified Fresh	92	Upright	92
770671130	Vantage Point	2008	PG-13	90	2008-02-20	2008-07-01	35	Rotten	57	Spilled	155
770679225	Witless Protection	2008	PG-13	97	2008-02-22	2008-06-10	3	Rotten	46	Spilled	29
561680217	Penelope	2006	PG-13	90	2006-09-08	2008-07-15	53	Rotten	73	Upright	130
770674955	Semi-Pro	2008	R	99	2008-02-19	2008-06-03	21	Rotten	38	Spilled	160
770672985	The Other Boleyn Girl	2008	PG-13	115	2008-02-29	2008-06-10	42	Rotten	62	Upright	140
770673701	10,000 B.C.	2008	PG-13	109	2008-03-07	2008-06-24	8	Rotten	38	Spilled	146
770680564	College Road Trip	2008	G	82	2008-03-03	2008-07-15	13	Rotten	51	Spilled	74
770681706	The Bank Job	2008	R	111	2008-02-19	2008-07-15	79	Certified Fresh	74	Upright	142
770669822	Dr. Seuss' Horton Hears a Who!	2008	G	86	2008-03-03	2008-12-09	79	Certified Fresh	73	Upright	133
770673000	Doomsday	2008	R	109	2008-03-14	2008-07-29	51	Rotten	45	Spilled	69
770681995	Never Back Down	2008	PG-13	113	2008-03-04	2008-07-29	22	Rotten	34	Spilled	89
770674040	Drillbit Taylor	2008	PG-13	101	2008-03-20	2008-07-01	25	Rotten	44	Spilled	144
770683887	Meet The Browns	2008	PG-13	101	2008-03-21	2008-07-01	32	Rotten	70	Upright	57
770681152	Shutter Island	2010	R	138	2010-02-19	2010-06-08	69	Fresh	76	Upright	243
770676801	21	2008	PG-13	122	2008-03-28	2008-07-22	36	Rotten	66	Upright	167
770670572	Run Fatboy Run	2008	PG-13	102	2007-09-07	2008-09-23	47	Rotten	64	Upright	148
770671517	Stop-Loss	2008	R	111	2008-03-13	2008-07-08	65	Fresh	26	Spilled	139
770674041	Leatherheads	2008	PG-13	114	2008-03-24	2008-09-16	52	Rotten	38	Spilled	164
770681507	Nim's Island	2008	PG	94	2008-04-04	2008-08-05	51	Rotten	46	Spilled	101
770680566	The Ruins	2008	R	90	2008-04-04	2008-07-08	48	Rotten	30	Spilled	95
528361295	Never Forever	2007	R	101	2007-01-18	2008-07-15	80	Fresh	73	Upright	20
770680887	Prom Night	2008	PG-13	88	2008-04-11	2008-08-19	8	Rotten	38	Spilled	63
770675117	Smart People	2008	R	95	2008-04-11	2008-08-12	50	Rotten	39	Spilled	146
770672506	Street Kings	2008	R	109	2008-04-03	2008-08-19	36	Rotten	58	Spilled	156
770679048	The Visitor	2008	PG-13	104	2008-04-25	2009-01-27	89	Certified Fresh	84	Upright	117
601618835	88 Minutes	2007	R	107	2008-04-18	2008-09-16	5	Rotten	44	Spilled	123
770683671	Expelled: No Intelligence Allowed	2008	PG	97	2008-04-18	2008-10-21	11	Rotten	63	Upright	45
770679747	The Forbidden Kingdom	2008	PG-13	104	2008-04-18	2008-09-09	64	Fresh	60	Upright	126
770675807	Forgetting Sarah Marshall	2008	R	118	2008-03-10	2008-10-05	84	Certified Fresh	76	Upright	180
770681823	Baby Mama	2008	PG-13	99	2008-04-25	2008-09-09	63	Fresh	56	Spilled	167
770680663	Deception	2008	R	108	2008-04-25	2008-09-23	14	Rotten	31	Spilled	97
770672311	Harold & Kumar Escape from Guantanamo Bay	2008	R	101	2008-04-24	2008-07-29	53	Rotten	60	Upright	133
528392130	Son of Rambow	2007	PG-13	95	2007-01-22	2008-08-26	73	Certified Fresh	80	Upright	117
714976247	Iron Man	2008	PG-13	126	2008-04-14	2008-09-30	93	Certified Fresh	91	Upright	243
770681506	Made of Honor	2008	PG-13	101	2008-05-02	2008-09-16	14	Rotten	55	Spilled	119
770671943	Redbelt	2008	R	99	2008-04-07	2008-08-26	67	Fresh	65	Upright	145
770669719	Speed Racer	2008	PG	135	2008-04-28	2008-09-16	39	Rotten	60	Upright	209
770682015	What Happens in Vegas	2008	PG-13	99	2008-04-22	2008-08-26	27	Rotten	66	Upright	132
770676429	Transformers: Revenge of the Fallen	2009	PG-13	149	2009-06-24	2009-10-20	20	Rotten	58	Spilled	242
680139028	The Chronicles of Narnia: Prince Caspian	2008	PG	144	2008-05-16	2008-12-02	67	Fresh	73	Upright	187
769964099	Indiana Jones and the Kingdom of the Crystal Skull	2008	PG-13	122	2008-05-22	2008-10-14	78	Certified Fresh	54	Spilled	261
770680567	Sex and the City	2008	R	142	2008-05-30	2008-09-23	49	Rotten	77	Upright	178
678555400	The Strangers	2008	R	85	2008-05-29	2008-10-21	45	Rotten	47	Spilled	153
770672401	Kung Fu Panda	2008	PG	88	2008-06-06	2008-11-09	87	Certified Fresh	82	Upright	174
770671938	You Don't Mess with the Zohan	2008	PG-13	113	2008-06-06	2008-10-07	37	Rotten	45	Spilled	190
770675257	The Happening	2008	R	90	2008-06-11	2008-10-07	17	Rotten	24	Spilled	173
770671942	The Incredible Hulk	2008	PG-13	112	2008-06-12	2008-10-21	67	Fresh	72	Upright	218
770669966	Get Smart	2008	PG-13	110	2008-06-19	2008-11-04	51	Rotten	67	Upright	215
770681508	The Love Guru	2008	PG-13	87	2008-06-20	2008-09-16	14	Rotten	34	Spilled	169
770674256	Kit Kittredge: An American Girl	2008	G	94	2008-06-20	2008-10-28	78	Certified Fresh	69	Upright	101
770671491	WALL-E	2008	G	97	2008-06-25	2008-11-18	96	Certified Fresh	89	Upright	238
770675607	Wanted	2008	R	110	2008-06-12	2008-12-02	71	Certified Fresh	69	Upright	200
770679092	Hancock	2008	PG-13	92	2008-06-16	2008-11-25	41	Rotten	60	Upright	220
770771305	Garden Party	2007	Unrated	90	2008-05-30	2008-11-18	10	Rotten	25	Spilled	21
770673038	Hellboy II: The Golden Army (Hellboy 2)	2008	PG-13	120	2008-06-28	2008-11-11	87	Certified Fresh	70	Upright	213
770674856	Journey to the Center of the Earth	2008	PG	93	2008-07-11	2008-10-28	61	Fresh	52	Spilled	158
770728557	Meet Dave	2008	PG	90	2008-07-09	2008-11-25	19	Rotten	36	Spilled	105
770673631	The Stone Angel	2007	R	115	2007-09-12	2008-10-21	39	Rotten	60	Upright	23
771041731	The Dark Knight Rises	2012	PG-13	165	2012-07-20	2012-12-04	88	Certified Fresh	90	Upright	304
770680865	Mamma Mia!	2008	PG-13	109	2008-06-30	2008-12-16	54	Rotten	67	Upright	181
770729335	Space Chimps	2008	G	81	2008-07-17	2008-11-25	34	Rotten	32	Spilled	95
10419	About a Boy	2002	PG-13	101	2002-05-17	2003-01-14	93	Certified Fresh	54	Spilled	183
770682219	Brideshead Revisited	2008	PG-13	133	2008-07-25	2009-01-13	63	Fresh	52	Spilled	132
385330691	Step Brothers	2008	R	98	2008-07-25	2008-12-02	55	Rotten	68	Upright	184
770678072	The X-Files: I Want to Believe (The X Files 2)	2008	PG-13	104	2008-07-24	2008-12-02	32	Rotten	32	Spilled	165
770671522	The Mummy: Tomb of the Dragon Emperor	2008	PG-13	112	2008-07-24	2008-12-16	13	Rotten	30	Spilled	170
770682012	Swing Vote	2008	PG-13	119	2008-05-20	2009-01-13	38	Rotten	42	Spilled	151
770671939	Pineapple Express	2008	R	112	2008-08-06	2009-01-06	68	Fresh	73	Upright	194
770674775	The Sisterhood of the Traveling Pants 2	2008	PG-13	117	2008-08-06	2008-11-18	64	Fresh	66	Upright	96
770783513	Beer for My Horses	2008	PG-13	89	2008-08-08	2008-11-11	0	Rotten	61	Upright	6
